CH1 (DAC OUTPUT),,,,
,,,4.224,2.2
,,,4.228,2.2
,,,4.232,2.2
,,,4.236,2.2
,,,4.24,2.2
,,,4.244,2.2
,,,4.248,2.2
,,,4.252,2.24
,,,4.256,2.24
,,,4.26,2.2
,,,4.264,2.24
,,,4.268,2.24
,,,4.272,2.24
,,,4.276,2.2
,,,4.28,2.24
,,,4.284,2.24
,,,4.288,2.24
,,,4.292,2.28
,,,4.296,2.24
,,,4.3,2.24
,,,4.304,2.28
,,,4.308,2.28
,,,4.312,2.28
,,,4.316,2.28
,,,4.32,2.28
,,,4.324,2.28
,,,4.328,2.32
,,,4.332,2.32
,,,4.336,2.28
,,,4.34,2.32
,,,4.344,2.28
,,,4.348,2.28
,,,4.352,2.32
,,,4.356,2.32
,,,4.36,2.28
,,,4.364,2.32
,,,4.368,2.32
,,,4.372,2.32
,,,4.376,2.36
,,,4.38,2.32
,,,4.384,2.32
,,,4.388,2.32
,,,4.392,2.32
,,,4.396,2.36
,,,4.4,2.32
,,,4.404,2.36
,,,4.408,2.28
,,,4.412,2.32
,,,4.416,2.32
,,,4.42,2.36
,,,4.424,2.36
,,,4.428,2.32
,,,4.432,2.4
,,,4.436,2.36
,,,4.44,2.36
,,,4.444,2.36
,,,4.448,2.4
,,,4.452,2.36
,,,4.456,2.36
,,,4.46,2.36
,,,4.464,2.36
,,,4.468,2.4
,,,4.472,2.4
,,,4.476,2.4
,,,4.48,2.4
,,,4.484,2.4
,,,4.488,2.4
,,,4.492,2.4
,,,4.496,2.4
,,,4.5,2.44
,,,4.504,2.4
,,,4.508,2.4
,,,4.512,2.4
,,,4.516,2.44
,,,4.52,2.4
,,,4.524,2.44
,,,4.528,2.44
,,,4.532,2.4
,,,4.536,2.44
,,,4.54,2.44
,,,4.544,2.44
,,,4.548,2.4
,,,4.552,2.48
,,,4.556,2.44
,,,4.56,2.44
,,,4.564,2.44
,,,4.568,2.44
,,,4.572,2.44
,,,4.576,2.44
,,,4.58,2.44
,,,4.584,2.44
,,,4.588,2.48
,,,4.592,2.48
,,,4.596,2.6
,,,4.6,2.44
,,,4.604,2.48
,,,4.608,2.48
,,,4.612,2.48
,,,4.616,2.48
,,,4.62,2.48
,,,4.624,2.48
,,,4.628,2.52
,,,4.632,2.48
,,,4.636,2.48
,,,4.64,2.48
,,,4.644,2.48
,,,4.648,2.52
,,,4.652,2.52
,,,4.656,2.52
,,,4.66,2.56
,,,4.664,2.52
,,,4.668,2.52
,,,4.672,2.48
,,,4.676,2.52
,,,4.68,2.52
,,,4.684,2.52
,,,4.688,2.52
,,,4.692,2.52
,,,4.696,2.52
,,,4.7,2.56
,,,4.704,2.52
,,,4.708,2.52
,,,4.712,2.56
,,,4.716,2.44
,,,4.72,2.52
,,,4.724,2.56
,,,4.728,2.6
,,,4.732,2.56
,,,4.736,2.56
,,,4.74,2.6
,,,4.744,2.56
,,,4.748,2.56
,,,4.752,2.56
,,,4.756,2.56
,,,4.76,2.6
,,,4.764,2.6
,,,4.768,2.6
,,,4.772,2.6
,,,4.776,2.6
,,,4.78,2.6
,,,4.784,2.6
,,,4.788,2.6
,,,4.792,2.64
,,,4.796,2.6
,,,4.8,2.6
,,,4.804,2.64
,,,4.808,2.6
,,,4.812,2.64
,,,4.816,2.64
,,,4.82,2.64
,,,4.824,2.64
,,,4.828,2.64
,,,4.832,2.64
,,,4.836,2.64
,,,4.84,2.6
,,,4.844,2.64
,,,4.848,2.64
,,,4.852,2.6
,,,4.856,2.64
,,,4.86,2.64
,,,4.864,2.68
,,,4.868,2.64
,,,4.872,2.64
,,,4.876,2.64
,,,4.88,2.68
,,,4.884,2.68
,,,4.888,2.68
,,,4.892,2.64
,,,4.896,2.68
,,,4.9,2.68
,,,4.904,2.72
,,,4.908,2.68
,,,4.912,2.68
,,,4.916,2.72
,,,4.92,2.72
,,,4.924,2.68
,,,4.928,2.68
,,,4.932,2.72
,,,4.936,2.68
,,,4.94,2.68
,,,4.944,2.68
,,,4.948,2.68
,,,4.952,2.72
,,,4.956,2.72
,,,4.96,2.72
,,,4.964,2.68
,,,4.968,2.72
,,,4.972,2.72
,,,4.976,2.72
,,,4.98,2.68
,,,4.984,2.76
,,,4.988,2.76
,,,4.992,2.72
,,,4.996,2.76
,,,5,2.76
,,,5.004,2.76
,,,5.008,2.76
,,,5.012,2.76
